order_id,review_score,review_text,customer_unique_id,review_id,category_english,macro_category
93c45f5d04043d75b06fe63e265b920d,5,"Gosto muito da baratheon, mas gostaria de devolver o produto que comprei pois é de plástico e eu esperava que fosse de pano",2da2a01f3b907a9754a2ff4a8e999fc7,a7eec6ea82866059c12f8427f642b2e7,bed_bath_table,Home & Living
55cb20782f4a6b0174ea7afdb736265c,5,Linda!,819c65629034acc8a0e1c096c2c6715d,0479de9174df7fc84caa1323ad7762ed,bed_bath_table,Home & Living
391e4611402ae83da47d1402febe6cc5,5,É muito lindo o tapete infantil que eu comprei. Pena não ser maior.,7389e27fd389a8e4101180b9137ceada,e2f0880dbd1d896a2e21dcf9dda201b8,bed_bath_table,Home & Living
1c07c0999a3f88b8c1b95e9a07cf5564,5,Produto entregue antes do prazo. Produto otimo coforme especificado.,088c8450e52617191d11971c40e388f2,92b49c890c2069c32f316cfcbae8ffd4,bed_bath_table,Home & Living
274b74ab9a2f1b057969351bc8e6b9e9,5,"Parabenizo pelo respeito ao consumidor, cumprimento de prazo na entrega do produto.",0a55dcbbca6cd7ec2c0360195c75673b,6e8c4c2e3f24bcbbfaa95c3319f9138b,bed_bath_table,Home & Living
b047b314bbfa89e4a830fbdba55c7afd,5,produto de boa qualidade,23916bba358a757bc1a2962315e9ad15,5544fd203e8ee7f5f4285e4629250285,bed_bath_table,Home & Living
8d99d2f6f573a9d674fd19d2c0f9a70c,5,"sempre compro e ,òtimo super recomendo",e21614b8b57fb38f71d8548468271a7c,f8e0e8a66d92edba0d54bf1a52a56aed,bed_bath_table,Home & Living
d2eb9999568d1bba9d671c53926039cc,5,"Bom, chegou antes do prazo.",0af06d73980ef16baa634f9cc4b23209,885b1b064bd1bfe01ab1a0ead29a542e,bed_bath_table,Home & Living
84c8e85801737b1626fa898ede7682b0,5,"fiz uma excelente compra, e um otimo atentimento parabéns",7d0697d850eb7dc0457b08c66e323892,73a5904bbbadbe70e761dad4437355ce,bed_bath_table,Home & Living
cdaf4ca1fc6d2b2304d8224ea767038e,5,gostei.,63c1702eba36f6218141a34fd6139148,2e49e61a67969111a1b7f9188d9f98f1,bed_bath_table,Home & Living
63a1e75d65a3dcb40d5f452a248e9680,5,Produto com boa qualidade e entregue antes do prazo.,caa4de7729f9cd45c3302e258841bdb4,1ebb2f2d5e9780705d0be609cf5ae25e,bed_bath_table,Home & Living
0ea9b1519a74b738d828ad5705acdd1f,5,"Recebi antes do prazo
Material excelente
Recomendo",fd65520ca37a2d5adfde37d934bfbb26,371857bfe4e29fb910223c5d70b0a35c,bed_bath_table,Home & Living
737c93fc3e93b56ba3055202da5b219a,5,Tudo certo com a compra e entrega,6b6ae20160c2ef99300fb110edd2ba9b,974a0b4a3b6493b26c3d3e85230cf22f,bed_bath_table,Home & Living
bfbe4da70051b268f60475b51581c663,5,Entrega rápida amei,72089ac341cd2bdcf9873264ae7e9a33,1ad70d7dec2c413aeb2bc6a3bc934395,bed_bath_table,Home & Living
b93a19a84516997a69f59da9b871d109,5,Produto de ótima qualidade e chegou antes do prazo!,c2db8fe22c7d05706804f101a7973b13,15d240c9aba700f92f1d834af3e97684,bed_bath_table,Home & Living
1190c532678dda01871241a5e42f0527,5,ótima qualidade. chegou antes do prazo,6f97c9434dab50e4e422e0531faf7650,e218a2f7d79820c7bde0db679dce4776,bed_bath_table,Home & Living
c042c97fd633f5e705a44361fb468828,5,Chegou antes do prazo um produto muito bom,b4368f8820b5f84c93980820f629ac9d,21fac97f0bd8b74d847fab73052a2ec2,bed_bath_table,Home & Living
2354dc9068e42c3b75c3137f572566e8,5,Muito bom!,bc10d1437145d86b450d1d8f416ff145,0aecc1a47b956986b3b0c24bbfa9e60a,bed_bath_table,Home & Living
7ae0a608cf19552369e575b5ead0c08e,5,Produto e ótimo amei,2e96ab329a526257833195170995608e,5ed2e4df2fbaa29c5d728b2ddf647cf7,bed_bath_table,Home & Living
2000818e65ff6ebca35463a38c0fb42a,5,produto ótimo e entrega rápida!,ef2f4fa89b68bc1dcf6cf10b174e5cb4,4ea51f7f8095626e4f202b605624a58f,bed_bath_table,Home & Living
c0b467fc5a41347b9e8e6000e3526d21,5,Recebi o produto bem antes do prazo.,cf42449dd4825c8f47ad49b9dcd07b47,0d7abc9e3f138dc08aa8e6c67257effb,bed_bath_table,Home & Living
e1df06d2e0fcfed2ec12f002d54da4f0,5,Adorei o tapete. Felpudo com bom acabamento,1e0485a764c41b09c71400c3b74c4c50,e57583df6b569e14aa1b0da99317bcbe,bed_bath_table,Home & Living
b445d4e5a6d99bba5e51592e7263b560,5,Sempre fico satisfeita com o atendimentatendimento e/ou produtos.,8d35dad880f56eb905e3d127871cac6f,f453ea202578da720e7d945fe5e415d0,bed_bath_table,Home & Living
23f563c1e12c5d6d279ecc446b5f933b,5,Já recebi gostei muito bom,31ec946efae9958c231ebfce447a1169,5d20d3758d80ca552c7f7065398cb1f1,bed_bath_table,Home & Living
25c570731859e7969527877f7d9375ae,5,"Satisfeita,pelo produto",cabb89542e5f18bb52ff71bb3cdd0cf5,f843f2c5ac9032999e05c2d7af2fc8a1,bed_bath_table,Home & Living
3cd0599300d9ec0cf571c875db7392b4,5,"Do pedido à entrega do produto, correspondeu à expectativa.",fbc1f243a1ad68ccc93f559bea2d4668,cfd58fc9c2ed69eabee1599646f0408b,bed_bath_table,Home & Living
caa18d06d1387d719412906fd4cb2063,5,Veio exatamente como o imaginado... Muito linda !!,335b9c65e43e3f448a5673f37957a9d5,4fe8b2665e1eae868b729a5b3149228c,bed_bath_table,Home & Living
7ab921e3494bf8da3df2175e4370f87f,5,"Gostei muito do que eu escolhi essa loja .
Compra certa entrega na data correta .",fd11aa9da9d882aa6b438b84187fe538,2260ea27a8bfe9920227a763e00760e3,bed_bath_table,Home & Living
871eacc5e01425943ac0b26298b0b899,5,Cortina lindaaa,ec4577a86e2563cd8ac681f74ca30f47,43bfd1d45bda31da90a4bf8fa672ea7e,bed_bath_table,Home & Living
0441f678672cdd5323a2cdf79004ed48,5,super recomendo,2e5b5e44efa832c60072aeb33027cd65,94cf28607682af482d772aeda97a640a,bed_bath_table,Home & Living
b33710c706a29d2ee76bc234d77edd84,5,Gostei bastante das minhas toalhas são boas,1c9335489ef62337129fd9f5023e7c32,2a2a5a74f39de660334b64b4bcfb858c,bed_bath_table,Home & Living
72d8c714f05cb94e5a15bab516100104,5,Produto conforme o combinado,e822ad5b4dadf0afcfe18ac572b3a829,595153d0ede7fe36666e79f4ce94edc6,bed_bath_table,Home & Living
e8ac6018ea6a72532812adc8ec5fd61b,5,"Entrega perfeita. Porém produto sem qualidade, material parece até TNT.",ce687e65516d8e913c863edde6a382ba,a39393aeea07905d1cf2c01dd473a719,bed_bath_table,Home & Living
bf21a9300d72af06297ea8782884a99a,5,recebi somente o cobertor os kits de endredon nao recei,d41f37ab92ba0000abca9418e1974179,eeac980809b539d154598808fce00284,bed_bath_table,Home & Living
51122623ee1ccdaadbb6fcd95f077d8a,5,Serviço rápido e eficiente.,03d73cd84b44ec9fa4b642f38964236a,41b80ae9d42a291d78de4a0ce8403f5a,bed_bath_table,Home & Living
85502150053b8714f53462c6376d8295,5,Superou minhas expectativas!!!,6659cdf2397f169f0887c503fdacd408,310a030436b45c97d4504b3efe4599f0,bed_bath_table,Home & Living
f3f35f7be5c79d343967e86e9d47a3db,5,Conforme anunciado chegou antes do prazo,4a15c53f2b21fb3225900492a5f377c5,853900d1c21d129a84acd048ea3f6f50,bed_bath_table,Home & Living
4888eb67727162d62e275521e8d6bf41,5,Produto entregue,3d3614f7b9d97338929d92e8657e7ed7,a19e0a3ad1dcda0f28ad1e37fff6ff27,bed_bath_table,Home & Living
b2b7d1ff3ff7568a1cfe9035e488c643,5,Parabéns pela pontualidade,cfec1d9ffeec3cfe776a7cd8d216817c,7cec61197e57aaf92fd25ebce289989d,bed_bath_table,Home & Living
f945e05012cd4dcbf844fde15c96df3f,5,"Produto entregue com precisão, agradeço pela atenção",227675326428f2fb58b06ae858ac3846,38316bf7508d09c8e599aa63603c8bee,bed_bath_table,Home & Living
03b5a8a7f871d2a792f7af458fe13b4a,5,ótimo,e1a10bb61c0b6bf6b7e3c1589ebeb3cf,a1675bb2e8f0a4eac81b438a516004b3,bed_bath_table,Home & Living
9e0e163a301e9e91fa697e0973e4a53d,5,Servico perfeito produto chegou antes do prazo determinado parabens,b8c7f1ac21675cae20ad5538aa7e6c09,52574c8c0c5501c33469dec05ea8d6ea,bed_bath_table,Home & Living
378ebcb514854217da7df194297faaab,5,Adorei meu produto e obtive uma ótima entrega.,bdcd9527af18d080cff76388972840cd,d689cda304471aac930fe1f98052891a,bed_bath_table,Home & Living
ff7ea91a98e1590d290e99bcffefa149,5,Ótima,b79f9e4621ea161bd552f7aec2cac203,f03b09ab8baf36fc4a2378344038c1a8,bed_bath_table,Home & Living
0d56c8e03a50b02483786818f4e5927f,5,Produto de ótima qualidade e entregue dentro do prazo.,78f805adedd04d801d02cf6bb93b34a6,64274896657042bc72a81b6300498e03,bed_bath_table,Home & Living
45026cb636ca6934b7fa98e965f53d96,5,Simplesmente amei!!!,fef62bb69c27d647eb69eaac077cf3d7,04e21a8ffc2bac41be9a98102cd56687,bed_bath_table,Home & Living
12f3eaf92da599fd1abd3dc8e21bff0d,5,Execelente,363e83b3ca844fb411e796dae4e14867,d2ca19011fd377e6d497491b0feab524,bed_bath_table,Home & Living
757c03a0d7aec28457ee8d2e73c84836,5,Produto como descrito . Muito bom.,225072375ed1407936f0c909b5e7157b,2e4d98fdcafbb618679b2884395a586d,bed_bath_table,Home & Living
728bdd52f6c0ce9559950e2486289421,5,"Muito bom , adorei recomendo",f11c2148a340cdfdf3922c9794275e5d,ff293103d41627bc6d8a8bbfc4f219a3,bed_bath_table,Home & Living
139f1705692cf6f0ea124350e5ac47de,5,Serviço muito bom! Onrigada,8ceb794ddc239eded512a791fc6a1fb9,cea819db6a430c8f523c88f657aa40e3,bed_bath_table,Home & Living
31ce9e3b5b94389a0b2597743083ff98,5,Ótimo produto... ótimo vendedor!!,1ba069cf440ec45a011e1f5848965a7b,5ea1576a7bf2b9ddedf2888d1728a756,bed_bath_table,Home & Living
41af94fc8bd7a1531543b0268314696f,5,"O tapete veio todo dobrado, então ficou amassado e com vincos profundos . Espero que ele fique liso e sem rugas na medida que fique no chão !",7f9bfee0390154778b2d2c4f06b50c14,fe00a05862307664e65dabdc8b894f5c,bed_bath_table,Home & Living
284f2582259a697cb8a2ab4456ef485a,5,Muito bonito e boa qualidade. Gostei muito !,ce50e5df45ae2b03bef59d46feea8803,46f223e99a8305f449b830e5e3ef7826,bed_bath_table,Home & Living
d2485e80a65cd94cd4a4755e0934bf47,5,Não tenho nada o que falar só agradecer. Muito obrigado e linda,74a34832eab03f8152e1e22bbbd78164,ef186718d1dc8fac5ecf54d30df2b7bd,bed_bath_table,Home & Living
7a3f8080c604ded6519cd5b601f690b7,5,,8c74ff7d94f1068a02a17b4d6b0eee5b,1ce11bd2d9c397e0b673035dcc533f5c,bed_bath_table,Home & Living
371a5e62da258e95c3cf015f28350f06,5,"Demora muito a entrega, e vc paga o frete é muitas vezes tem que retirar nos correios.",8efcf8d46a42df3522551b16380846fd,e71a72bcfcdb675001de2017908c3824,bed_bath_table,Home & Living
aeb42a43f79770a6814d16704d4e1f58,5,"Minha primeira compra na stark, adorei, recebi exatamente o que havia idealizado e antes do prazo previsto. Recomendo!!!",5941e69ecce17afb03f8f03c9568a759,9197a56cc2b11d297d09c80ea92854a1,bed_bath_table,Home & Living
5f8e6b43489b35766d4f7bb92eece010,5,Recebi bem antes do prazo ..,45391b7227315d0e4a045f2074eb27c4,e062320a53c35e8977f0d98159c8ea96,bed_bath_table,Home & Living
e4a03f1067b6f71cfad04c77a586d208,5,Muito bom atendimento. Exatamente o que foi anunciado,d0b458bb3ef3bab46a244c6420976304,6875dad3e33bc2d6ab48b2e01c490430,bed_bath_table,Home & Living
80c3106baaf516ab1dc5e9ee851c5d93,5,"Satisfeita com a agilidade ao emitir a nota fiscal, já que é a efetivação da compra. Assim como, o envio ocorreu antes do prazo estabelecido. E o produto enviado foi exatamente igual ao escolhido.",35f9efdd4f1e14908b390b19f6342930,463894d233d6273a902dff42fff1da5b,bed_bath_table,Home & Living
3bffa7b0b14b8da97ced87564e8cae11,5,Produto de ótima qualidade,dd9fe9998c5b63485a008206a36f7c67,1e07c2866622c130ecc2d796f049d27b,bed_bath_table,Home & Living
faf8afba6bb93c51fb7b297d2d3b3d88,5,muito bom gostei muito,8fdbf4be9d2e2c8562b87483baabb13b,59eb0af4510f541df11229ef1d9c63ce,bed_bath_table,Home & Living
4c0bc0ca54c4656b765b25b111eca0b0,5,"Recomendo, produto ótimo e prazo de entrega cumprido. Estou muito feliz com a compra.",5248fcde4c768787342e4db80bd26f79,6cc27a8a81b0045e5a9692beaef19326,bed_bath_table,Home & Living
0fabf6ce53c71089f2082b2b200bf8ee,5,Lindo... ótima qualidade.. super indico,a4a4ee37b3aa65ef785b6cde1f25e222,e7135088da2b2ed8c3fcf963ef499152,bed_bath_table,Home & Living
bba8e34d12ba008b7eb35407029a9ef2,5,Execlente produto,bbed0de63459a46df4cc44fae6cc3ebe,6d5f1024b9dcf7d9e88f29cdcae71ca5,bed_bath_table,Home & Living
e37797aedc7cd4ef82278fbc169eecaf,5,Muito bom entregou até antes do dia 😆😆😆😆😆😆😆😆,f9c75a729bd4f0b6c346b18ad9fbc1cb,8c2041a88486c1cd5d76ada32da44959,bed_bath_table,Home & Living
ed274ecbd297951203b23b1e071eb593,5,"Recomendo,produto de boa qualidade.",248acdcc29adc0f9e144da53c94569f3,0a48c333a1aa44486943365c117c84c1,bed_bath_table,Home & Living
dbf6633516ca4df83ac9e96e2100846d,5,Ótimo produto,5b05d9ab1789273cac62d5130eee5501,707f2371cd2ca35156d87aa21f0120f5,bed_bath_table,Home & Living
b70947b76f548d986539b3a43ae9674b,5,Adorei é lindo!,dc1d683bcd460944a0e8eaa31bb009d4,6cc7e2920cda258af91a3d5fb19d2a6f,bed_bath_table,Home & Living
da730a4d617d48b8e8d136ef1f86915d,5,Tapete maravilhoso,482c0bfffdb1e74925d1e015ea2642f7,120980da39df0ca09a4105031214c374,bed_bath_table,Home & Living
400476a0437490391fa7b509434ccf53,5,Ótimo produto. Entrega super rápida também. Me entregaram bem antes do prazo estabelecido.,97e6f4c6a893fcb96c107796bf12b952,7b06ae70b57418b90eb3b44780a40bc0,bed_bath_table,Home & Living
c7508fb021d25206870a0e84d302306d,5,Ótimo e chegou bem antes da data prevista,a4e547f165c336732afcd7f9c5850cb9,49bc6d7c40242a51c884048879784399,bed_bath_table,Home & Living
386e5a0d245db263a8feb241916a4e4c,5,Minha encomenda foi entregue bem antes do prazo e é de exelente qualidade. Estou muito satisfeita com a empresa.,6d39d766befec9086938442ac22ecc16,79a424e6483e2fa394e7ba286d70f165,bed_bath_table,Home & Living
77054c0ae83a94aa7dda477bf235645b,5,BOM E BONITO,730bc97df4e3bb36de63041f329b9e87,81975836b1ed84f52243f359095facfd,bed_bath_table,Home & Living
851c1ec08214c18baed04be1c576fbd4,5,Ótimo produto.,00cdb0d59698da325d0e6830120363bf,4c1e4b6b81c49faaaabcaf27ac472a71,bed_bath_table,Home & Living
de5b9ed8a33e27633d1c4a31445dddd1,5,"Muito bom, recebi o produto dentro do prazo!!!",8070db3b8885dcc18e798b4ab9da2050,b510ec24058de588942089402c5d9b5b,bed_bath_table,Home & Living
233d8268d51e023c7a65edd9cb24de49,5,Adorei!,2eb3251d2adc54cc0ce00c3f9ca48828,0fea3a5dd5a3eef2f35bd8c9ff093b7d,bed_bath_table,Home & Living
ffb6d09223ffb2220329254f3f706059,5,"OBRIGADA ,FUI BEM ATENDIDA",313fc07d700930f4fbb8c08c5f5ebc20,61f7a8e0d1b57438782583ce16eb9806,bed_bath_table,Home & Living
55c51475b2f1d79d83c0c0c9c6fce9a8,5,"Oiiii muito bom recomendo, só tenho a agradecer, a equipe venho ate antes do prazo ... to esperando so mais um dos pedidos",b5f2c57c4c6ffd6a717b31b970e7fb07,45aeaa28c7262a4504656c3143fd8fac,bed_bath_table,Home & Living
f8a3dc81761d2783626d9deb2dc55088,5,É lindo o produto e com qualidade muito boa,6149c170ffd63d39b687f9c8632c2be1,cfce6783664da56c8d18ece87ea584f8,bed_bath_table,Home & Living
30484d32b54637054cb08b54438a6a77,5,"Recebi muito rápido, produto perfeito!!",ab32e0b6af7f87620ec34c0416c1f8e4,b9d5d13cabeb71ac916ff8f49517dde5,bed_bath_table,Home & Living
a67e0ff4ee0edd2ef3973d90080cb0dc,5,ptofuto muito confortávrl,230b7f6050862e4d39911debaa3088ef,d862fb7f0ef56ae5d594ecb5b2e616a3,bed_bath_table,Home & Living
f9343125e70ddf02e5f091885f0d7920,5,Gostei muito.,0f8198567d28da6631c2019149dbb713,b54891ab7e167ec3dbe9b4d7446f1645,bed_bath_table,Home & Living
0ae9d5632892fb8b10c6705633f72d2c,5,tudo perfeito como sempre eu amo o baratheon !!!,448ceb48d9a040500505fc29078a8768,223c296daffc7c082ff42039f0778d3a,bed_bath_table,Home & Living
c118740a09411f06ab15de06c2623c7d,5,parabens tudo ok chegou antes do combinado muiot obrigado !!!!!!,4f617439bea51df96df53800f5b19aca,6878e01db23645777454acbb91f10a07,bed_bath_table,Home & Living
efd8fbb5584dbe0c69cc120e0a1e1a35,5,PRODUTO MUITO BOM CHEGOU NO PRAZO ESPERADO.,ea4b63bf530181dd3e6f511f3aec27a5,b40528c906702d91cb4d54ef8ef40ec0,bed_bath_table,Home & Living
80a516f4d571d5fce4d688cc931b106f,5,"lannister, ótimo meio de compras",6610d515513db539a1f5db20300a5485,3f5802b0f09e2f66d61b0dc191737868,bed_bath_table,Home & Living
4020cb1ac77d7c6009ac62522296521b,5,Produto conforme descrito. Muito bonito. Adorei.,9b33eaeb706400af03a3d2c90e822ca8,b58a277bae7e4831eb5fef8964ea67ec,bed_bath_table,Home & Living
89632ab0ec088829b4e3338a772f80b4,5,"Excelente produto, parece ser resistente e ficou lindo na cama, dá pena colocar lençol em cima. Amei!",ce9c97fccb301dde8370d2ec550f7539,4dfe75c40bfc9e9622bd023678bf4366,bed_bath_table,Home & Living
43815de1cf66f1ea104e0d114b8e1564,5,"chegou antes do tempo previsto, e assim como na fonto é lindo. recomendo",7d139b4764ef2597398453664b3967a2,954ee3154c5cd468f060a65e5116e164,bed_bath_table,Home & Living
9eefad52e5b37dc3e94fc823d63057b5,5,Achei que o produto não esta de acordo com o mostruário.Bem inferior.,2b5ffb4c42d26e466ad575ecce365aa2,8b1986daf1de27da6b7abd56d09e5e79,bed_bath_table,Home & Living
42e981c81e8c45cbe5b10d8456a0bc1f,5,fui bem atendido em todos aspecto parabens,72d79cf02321da1bbaf8c648c5ad2401,5001c5ceb613b843e9ac7e40ef8520a0,bed_bath_table,Home & Living
3c4bb13fb00d3bc789b3dca0789480a5,5,10,c2e11be7617544391dfa3905b0c637d6,ecfbf704562a8043c8298864c0bd7587,bed_bath_table,Home & Living
c81eab32f3779536b6545c35604f70d3,5,Muito lindo a saia ficou lindissima em minha cama,55793e34e09ee9b1ff6cfdc7398257dd,4ecc03504986941229f48b2da5b443f9,bed_bath_table,Home & Living
2d5adcccaa6ce21103988fcb96940e78,5,"Muito bonita,material resistente,acetinado,coube perfeitamente na minha janela,amei!",6367e14c6745a59bbda1939dec7ff914,606b29edcba15a269f0883f7800a8742,bed_bath_table,Home & Living
2297a47ed15e99116ac68cdb390cd700,5,gostei muito linda,8f601c7d9263ca954656792b02517b3b,6af2ff25a100ee35edf61a3b07ad4f61,bed_bath_table,Home & Living
762f2fa4b2d95d9b9d1f8ad0dfaf6ef8,5,"É muito frágil, poderia ter uma qualidade melhor , não valeu a pena pôs o valor com o Freti eu compraria coisa de melhor qualidade , pagamos o frete para não entregar em nossa casa .",f00aa1cfc257dfff20184269b19db923,58776646a90ae587cc1d9e4f3413c11d,bed_bath_table,Home & Living
50ab8a54c2060cccdabcf4ad996be719,5,"Comprei e não recebi, tá se tornando rotina, vocês vão perder seus clientes",f1bee02ceae8a430506b798786f766b4,8cec77dc80da36eaab2ed7cee563fcbd,bed_bath_table,Home & Living
13730566c226932791980fea73d5a41f,5,Muito bom recomendável está loja.,df20979ffa738ba3e3c29f9663b59c4a,13ae21e4e5cb9a8ff1e54fd20fb54e3c,bed_bath_table,Home & Living
adff7b867a7bd97bcf42ddec332f246d,5,Foi entregue bem antes da data prevista. Adoreeeeiiiii.,f64475bd4605f73fffaff12e5db016a5,3c23c61d842c35688d98e2ad77d09bf5,bed_bath_table,Home & Living
2c53aff3e220767f3c191078e0ffbc7d,5,"Produto de qualidade, adequado ao uso. Foi postado rapidamente. Recomendo o produto e a loja.",116e72fdb94d08bec4392dcc76c7b67a,3345f6eeaceff21773cc5c4a38e4afc0,bed_bath_table,Home & Living
4e11f2c19781a078792e270995343e17,5,Boa loja !!! Recomendo !!!,2400289b896122e17ce9cb362141c8c6,5ac9c6fc3be4dc0f4c78cebd269c5ba2,bed_bath_table,Home & Living
7ec4063a8ed5b8e7ab1b7bdd7951ffa9,5,"A entrega foi realizado muito antes do previsto. 
Bom produto...estou satisfeita",ccbbfaa6928d3c906af6f68e393dd463,4292f07bf6cb46aa563a430e6d9cf10b,bed_bath_table,Home & Living
f4021afbf70a873e407181a0a76e64e3,5,Site super confiável! Produtos iguais ao da foto.,d12bace10e873f0f8c045c9f1b2ebffb,c3ccb82070b686ef68950e3ae07cc3f3,bed_bath_table,Home & Living
2f681bf259c677a86392c8e96bb1c8bb,5,"Amei o produto, entrega bem antes da data prevista!!!",0d0f2dae01313b5269b8bec1fcdee393,9aa258a3e8db6b6b25585d995b947534,bed_bath_table,Home & Living
f7adb52b8785594c7e357054489e371a,5,Ótimo produto vou volta a compra,d56d91e2989c2aefa2eb79fb0942c1a2,750e5c916bd2f3cf92da04981a5c9cc5,bed_bath_table,Home & Living
b4d298d0232cfc779cbfdfcf795e7934,5,Adorei,9ebf42e762c6f3274638387edbcc06e0,40b172efde98cd53eb20154d9a83f27f,bed_bath_table,Home & Living
152f374ff951d09fe5f0e7cdb410dddd,5,"Bem confortável, meu filho amou.",a9d5f1a1c75ba4447485d6cf084c53a0,00e589c45e864553dee8395d6b961fcc,bed_bath_table,Home & Living
4d4626c2702b9593578cca934d41a295,5,"Vendedor muito bom. O produto não posso avaliar, pois irei dar de presente.",e6287b52d3a5a496a5dd7f44d8763f40,1a49663e93704564a4bb698cca998266,bed_bath_table,Home & Living
7b2c7245f98789589c0f17e37f43fe0d,5,Boa,d2a61ab2f7c4083abe655949780019ac,509677e6681a95b822a807dbf4dd8803,bed_bath_table,Home & Living
80e8a0b7128272e407375016c1fe666d,5,"Recomendo essa loja e tb as lannister ,pois meu produto chegou em antes do prazo estipulado ,ótimo produto adorei superou todas as minhas espectativa super recomendo essa loja muito eficiente ,amei",e50f2d7844c4b32abba3df02aaae0952,e7ea17c0e51d3e30bda6762db9f7fcd4,bed_bath_table,Home & Living
